Delivery_ID,Payment_ID,Order_ID,Delivery_Method,Delivery_Status,Delivery_Days,Payment_Method,Payment_Status,Customer_Rating,Review_Score,Return_Flag,Return_Reason
D02368,PAY02368,O02368,Express,Delivered,7,Apple Pay,Paid,3,5,No,Damaged
D02369,PAY02369,O02369,Same Day,In Transit,8,Apple Pay,Paid,4,9,No,N/A
D02370,PAY02370,O02370,Express,Delivered,6,Apple Pay,Refunded,2,8,Yes,Wrong Item
D02371,PAY02371,O02371,Same Day,In Transit,4,Credit Card,Pending,1,6,Yes,Damaged
D02372,PAY02372,O02372,Same Day,In Transit,4,Debit Card,Refunded,2,2,Yes,N/A
D02373,PAY02373,O02373,Same Day,In Transit,9,STC Pay,Paid,5,8,Yes,Late Delivery
D02374,PAY02374,O02374,Express,Delivered,10,Apple Pay,Refunded,1,1,No,N/A
D02375,PAY02375,O02375,Same Day,In Transit,2,Mada,Paid,5,6,No,Late Delivery
D02376,PAY02376,O02376,Express,In Transit,6,Apple Pay,Pending,1,8,Yes,Wrong Item
D02377,PAY02377,O02377,Standard,Returned,4,Debit Card,Paid,5,8,No,Wrong Item
D02378,PAY02378,O02378,Standard,Returned,8,Cash On Delivery,Refunded,5,7,Yes,Late Delivery
D02379,PAY02379,O02379,Express,Returned,7,Credit Card,Refunded,2,2,Yes,Damaged
D02380,PAY02380,O02380,Same Day,In Transit,3,Cash On Delivery,Paid,2,1,Yes,Wrong Item
D02381,PAY02381,O02381,Same Day,Delivered,1,Mada,Refunded,5,2,Yes,Late Delivery
D02382,PAY02382,O02382,Standard,Returned,10,Cash On Delivery,Pending,1,9,Yes,Late Delivery
D02383,PAY02383,O02383,Standard,Returned,1,Cash On Delivery,Paid,1,9,No,N/A
D02384,PAY02384,O02384,Express,Delivered,3,Apple Pay,Paid,5,3,Yes,Damaged
D02385,PAY02385,O02385,Standard,Delivered,6,Apple Pay,Refunded,2,5,Yes,N/A
D02386,PAY02386,O02386,Same Day,Delivered,7,Debit Card,Paid,4,1,No,N/A
D02387,PAY02387,O02387,Standard,In Transit,9,Credit Card,Refunded,4,4,No,Damaged
D02388,PAY02388,O02388,Express,Returned,9,Mada,Paid,2,10,No,N/A
D02389,PAY02389,O02389,Express,Delivered,1,Debit Card,Refunded,4,8,Yes,Damaged
D02390,PAY02390,O02390,Standard,Delivered,3,Apple Pay,Refunded,5,8,No,Late Delivery
D02391,PAY02391,O02391,Standard,In Transit,3,Apple Pay,Paid,2,10,No,N/A
D02392,PAY02392,O02392,Same Day,Delivered,7,Apple Pay,Pending,4,6,Yes,Wrong Item
D02393,PAY02393,O02393,Standard,In Transit,9,Debit Card,Paid,4,6,Yes,N/A
D02394,PAY02394,O02394,Standard,Returned,7,STC Pay,Pending,4,6,No,N/A
D02395,PAY02395,O02395,Standard,Returned,10,Cash On Delivery,Paid,3,10,Yes,N/A
D02396,PAY02396,O02396,Same Day,Returned,5,STC Pay,Pending,3,6,No,Damaged
D02397,PAY02397,O02397,Express,Returned,3,Cash On Delivery,Refunded,5,1,No,Damaged
D02398,PAY02398,O02398,Same Day,In Transit,5,Debit Card,Refunded,1,1,Yes,Damaged
D02399,PAY02399,O02399,Same Day,Returned,5,Cash On Delivery,Paid,4,7,No,Damaged
D02400,PAY02400,O02400,Standard,Delivered,1,Apple Pay,Paid,3,7,Yes,N/A
D02401,PAY02401,O02401,Standard,Delivered,2,STC Pay,Paid,3,6,No,N/A
D02402,PAY02402,O02402,Standard,Returned,9,STC Pay,Refunded,3,8,Yes,N/A
D02403,PAY02403,O02403,Standard,Delivered,1,Debit Card,Paid,2,5,No,Damaged
D02404,PAY02404,O02404,Same Day,Returned,3,Credit Card,Paid,4,8,Yes,N/A
D02405,PAY02405,O02405,Same Day,Returned,7,STC Pay,Paid,4,6,No,Late Delivery
D02406,PAY02406,O02406,Standard,In Transit,3,Apple Pay,Pending,1,5,Yes,Late Delivery
D02407,PAY02407,O02407,Same Day,Delivered,3,Debit Card,Refunded,2,1,No,Wrong Item
D02408,PAY02408,O02408,Same Day,In Transit,4,Mada,Pending,3,2,No,Damaged
D02409,PAY02409,O02409,Same Day,In Transit,9,Apple Pay,Paid,5,7,Yes,Wrong Item
D02410,PAY02410,O02410,Express,Delivered,3,Mada,Refunded,2,4,No,N/A
D02411,PAY02411,O02411,Same Day,Returned,9,Cash On Delivery,Paid,4,5,Yes,Damaged
D02412,PAY02412,O02412,Express,In Transit,4,Debit Card,Refunded,3,10,No,Damaged
D02413,PAY02413,O02413,Standard,Delivered,3,Apple Pay,Paid,4,9,No,Late Delivery
D02414,PAY02414,O02414,Same Day,In Transit,6,Cash On Delivery,Refunded,4,1,No,Wrong Item
D02415,PAY02415,O02415,Same Day,Delivered,4,Cash On Delivery,Paid,5,5,No,Wrong Item
D02416,PAY02416,O02416,Same Day,In Transit,2,STC Pay,Pending,2,4,No,Damaged
D02417,PAY02417,O02417,Express,Delivered,1,Mada,Paid,5,10,No,Late Delivery
D02418,PAY02418,O02418,Express,Returned,4,Apple Pay,Pending,3,10,No,Wrong Item
D02419,PAY02419,O02419,Express,Delivered,7,STC Pay,Pending,3,6,Yes,Damaged
D02420,PAY02420,O02420,Express,Delivered,9,Mada,Paid,1,1,No,Late Delivery
D02421,PAY02421,O02421,Express,Delivered,5,Credit Card,Pending,4,9,No,N/A
D02422,PAY02422,O02422,Express,Returned,2,Credit Card,Pending,1,9,Yes,Damaged
D02423,PAY02423,O02423,Standard,In Transit,5,Mada,Refunded,5,8,Yes,Wrong Item
D02424,PAY02424,O02424,Same Day,Delivered,4,Cash On Delivery,Pending,5,9,Yes,Wrong Item
D02425,PAY02425,O02425,Express,Returned,10,STC Pay,Refunded,5,2,No,Wrong Item
D02426,PAY02426,O02426,Same Day,Delivered,3,Cash On Delivery,Pending,3,7,Yes,Late Delivery
D02427,PAY02427,O02427,Express,In Transit,4,Apple Pay,Paid,3,6,No,Late Delivery
D02428,PAY02428,O02428,Standard,Returned,2,Cash On Delivery,Refunded,4,3,Yes,N/A
D02429,PAY02429,O02429,Standard,In Transit,7,STC Pay,Paid,5,8,Yes,Wrong Item
D02430,PAY02430,O02430,Express,In Transit,7,Mada,Refunded,5,10,No,Damaged
D02431,PAY02431,O02431,Standard,Returned,2,Cash On Delivery,Pending,3,3,No,Late Delivery
D02432,PAY02432,O02432,Standard,In Transit,1,STC Pay,Refunded,1,1,Yes,Damaged
D02433,PAY02433,O02433,Express,Returned,3,Mada,Paid,3,4,Yes,N/A
D02434,PAY02434,O02434,Standard,In Transit,7,Credit Card,Pending,5,2,Yes,Wrong Item
D02435,PAY02435,O02435,Same Day,In Transit,10,Credit Card,Pending,1,4,Yes,Late Delivery
D02436,PAY02436,O02436,Same Day,Returned,10,Apple Pay,Paid,3,4,Yes,N/A
D02437,PAY02437,O02437,Same Day,In Transit,7,Credit Card,Refunded,3,10,Yes,Wrong Item
D02438,PAY02438,O02438,Standard,Returned,3,STC Pay,Paid,4,4,Yes,Damaged
D02439,PAY02439,O02439,Express,Delivered,2,Credit Card,Pending,4,10,No,Late Delivery
D02440,PAY02440,O02440,Same Day,Returned,1,Cash On Delivery,Pending,4,3,Yes,Wrong Item
D02441,PAY02441,O02441,Same Day,Delivered,9,STC Pay,Pending,1,10,No,Wrong Item
D02442,PAY02442,O02442,Standard,In Transit,9,STC Pay,Paid,2,6,Yes,Wrong Item
D02443,PAY02443,O02443,Same Day,In Transit,7,STC Pay,Pending,3,10,Yes,Wrong Item
D02444,PAY02444,O02444,Standard,Returned,6,Debit Card,Pending,1,4,Yes,Wrong Item
D02445,PAY02445,O02445,Express,Returned,10,Debit Card,Paid,4,5,No,Wrong Item
D02446,PAY02446,O02446,Standard,In Transit,4,Debit Card,Refunded,5,7,No,Damaged
D02447,PAY02447,O02447,Express,Returned,4,Mada,Pending,2,1,Yes,Late Delivery
D02448,PAY02448,O02448,Same Day,Delivered,2,Debit Card,Pending,2,4,Yes,Late Delivery
D02449,PAY02449,O02449,Standard,Returned,6,Mada,Pending,4,9,Yes,Wrong Item
D02450,PAY02450,O02450,Express,Returned,6,Cash On Delivery,Refunded,4,1,No,Late Delivery
D02451,PAY02451,O02451,Same Day,Returned,5,Apple Pay,Refunded,3,3,Yes,N/A
D02452,PAY02452,O02452,Standard,Returned,4,Apple Pay,Refunded,2,10,Yes,Late Delivery
D02453,PAY02453,O02453,Standard,In Transit,1,Cash On Delivery,Pending,1,3,No,N/A
D02454,PAY02454,O02454,Express,Delivered,4,Apple Pay,Paid,3,7,No,Wrong Item
D02455,PAY02455,O02455,Express,Returned,10,Credit Card,Pending,2,8,No,Late Delivery
D02456,PAY02456,O02456,Express,Delivered,7,Credit Card,Paid,2,10,Yes,Damaged
D02457,PAY02457,O02457,Standard,Delivered,10,Credit Card,Refunded,2,2,No,Damaged
D02458,PAY02458,O02458,Express,Delivered,4,Apple Pay,Refunded,3,10,No,N/A
D02459,PAY02459,O02459,Same Day,Delivered,3,Credit Card,Refunded,2,8,Yes,Damaged
D02460,PAY02460,O02460,Standard,In Transit,9,Mada,Paid,1,8,No,Wrong Item
D02461,PAY02461,O02461,Express,Returned,3,Mada,Paid,5,1,No,Wrong Item
D02462,PAY02462,O02462,Same Day,In Transit,8,Mada,Pending,1,3,Yes,Damaged
D02463,PAY02463,O02463,Standard,Delivered,4,Debit Card,Refunded,4,8,No,Damaged
D02464,PAY02464,O02464,Same Day,In Transit,6,STC Pay,Paid,5,5,No,N/A
D02465,PAY02465,O02465,Standard,In Transit,4,Cash On Delivery,Pending,4,8,Yes,Late Delivery
D02466,PAY02466,O02466,Same Day,In Transit,5,Credit Card,Paid,3,7,Yes,Late Delivery
D02467,PAY02467,O02467,Standard,Returned,1,Apple Pay,Paid,1,3,No,Wrong Item
D02468,PAY02468,O02468,Same Day,In Transit,1,Cash On Delivery,Paid,1,6,Yes,N/A
D02469,PAY02469,O02469,Standard,Returned,4,Mada,Refunded,4,6,Yes,Late Delivery
D02470,PAY02470,O02470,Same Day,Returned,4,Debit Card,Paid,4,7,No,Damaged
D02471,PAY02471,O02471,Same Day,In Transit,9,Apple Pay,Paid,1,7,Yes,Wrong Item
D02472,PAY02472,O02472,Same Day,In Transit,4,Apple Pay,Refunded,5,9,No,Wrong Item
D02473,PAY02473,O02473,Standard,Returned,7,Apple Pay,Pending,2,9,No,N/A
D02474,PAY02474,O02474,Standard,In Transit,2,Credit Card,Paid,1,7,Yes,Wrong Item
D02475,PAY02475,O02475,Same Day,In Transit,8,Mada,Refunded,2,5,No,Wrong Item
D02476,PAY02476,O02476,Standard,Returned,1,Mada,Pending,4,8,Yes,Late Delivery
D02477,PAY02477,O02477,Same Day,Returned,8,Debit Card,Pending,3,2,Yes,N/A
D02478,PAY02478,O02478,Express,In Transit,10,Cash On Delivery,Refunded,2,9,Yes,Wrong Item
D02479,PAY02479,O02479,Same Day,Delivered,9,Debit Card,Pending,3,4,No,Wrong Item
D02480,PAY02480,O02480,Same Day,In Transit,5,Apple Pay,Paid,4,2,No,Damaged
D02481,PAY02481,O02481,Same Day,In Transit,6,Cash On Delivery,Paid,2,2,No,Damaged
D02482,PAY02482,O02482,Same Day,In Transit,3,Debit Card,Pending,3,5,Yes,N/A
D02483,PAY02483,O02483,Express,Returned,5,STC Pay,Refunded,1,9,No,N/A
D02484,PAY02484,O02484,Same Day,Returned,5,Credit Card,Refunded,3,2,No,Damaged
D02485,PAY02485,O02485,Same Day,Delivered,6,Cash On Delivery,Paid,5,4,Yes,Late Delivery
D02486,PAY02486,O02486,Same Day,Returned,1,Credit Card,Refunded,4,6,No,N/A
D02487,PAY02487,O02487,Standard,Delivered,2,Apple Pay,Refunded,5,4,Yes,N/A
D02488,PAY02488,O02488,Express,In Transit,2,Cash On Delivery,Pending,2,3,Yes,Late Delivery
D02489,PAY02489,O02489,Same Day,Delivered,5,Debit Card,Pending,2,2,No,Late Delivery
D02490,PAY02490,O02490,Same Day,Delivered,6,STC Pay,Refunded,3,3,Yes,Late Delivery
D02491,PAY02491,O02491,Standard,In Transit,8,Credit Card,Pending,1,4,Yes,N/A
D02492,PAY02492,O02492,Express,Returned,3,Credit Card,Paid,4,5,Yes,Damaged
D02493,PAY02493,O02493,Same Day,Delivered,3,Credit Card,Paid,4,7,No,N/A
D02494,PAY02494,O02494,Same Day,In Transit,5,Cash On Delivery,Refunded,1,8,No,N/A
D02495,PAY02495,O02495,Express,Delivered,10,Apple Pay,Pending,3,5,No,Wrong Item
D02496,PAY02496,O02496,Same Day,Delivered,1,Apple Pay,Paid,5,5,Yes,N/A
D02497,PAY02497,O02497,Standard,In Transit,8,Mada,Paid,1,9,Yes,Late Delivery
D02498,PAY02498,O02498,Same Day,In Transit,2,Apple Pay,Pending,5,6,No,Damaged
D02499,PAY02499,O02499,Same Day,In Transit,2,Credit Card,Refunded,2,6,Yes,N/A
D02500,PAY02500,O02500,Standard,Returned,3,Apple Pay,Refunded,4,6,Yes,Late Delivery
D02501,PAY02501,O02501,Express,Delivered,7,Credit Card,Pending,2,4,Yes,Damaged
D02502,PAY02502,O02502,Same Day,Returned,9,Mada,Paid,3,3,No,Wrong Item
D02503,PAY02503,O02503,Same Day,Delivered,3,Credit Card,Paid,3,2,Yes,N/A
D02504,PAY02504,O02504,Standard,Delivered,4,Cash On Delivery,Refunded,3,5,No,N/A
D02505,PAY02505,O02505,Standard,Delivered,3,Credit Card,Paid,3,7,No,N/A
D02506,PAY02506,O02506,Express,In Transit,7,Apple Pay,Refunded,1,9,Yes,N/A
D02507,PAY02507,O02507,Same Day,Returned,9,Debit Card,Refunded,4,1,Yes,Late Delivery
D02508,PAY02508,O02508,Same Day,Delivered,3,STC Pay,Refunded,3,4,No,N/A
D02509,PAY02509,O02509,Express,In Transit,6,STC Pay,Paid,4,4,Yes,N/A
D02510,PAY02510,O02510,Standard,Delivered,7,Credit Card,Refunded,1,5,No,Damaged
D02511,PAY02511,O02511,Express,Delivered,4,Credit Card,Pending,2,10,No,Damaged
D02512,PAY02512,O02512,Express,Delivered,1,Debit Card,Paid,3,9,Yes,Damaged
D02513,PAY02513,O02513,Standard,In Transit,5,Credit Card,Pending,3,3,Yes,Damaged
D02514,PAY02514,O02514,Express,In Transit,4,STC Pay,Refunded,4,8,No,Damaged
D02515,PAY02515,O02515,Same Day,Delivered,8,Apple Pay,Paid,4,3,Yes,Late Delivery
D02516,PAY02516,O02516,Express,In Transit,4,Cash On Delivery,Pending,5,3,Yes,Late Delivery
D02517,PAY02517,O02517,Express,Delivered,2,Cash On Delivery,Pending,1,4,Yes,N/A
D02518,PAY02518,O02518,Express,In Transit,2,Apple Pay,Paid,1,6,No,Wrong Item
D02519,PAY02519,O02519,Standard,In Transit,1,Mada,Pending,1,4,No,Wrong Item
D02520,PAY02520,O02520,Standard,Returned,10,STC Pay,Refunded,2,7,No,Wrong Item
D02521,PAY02521,O02521,Express,Delivered,1,Credit Card,Paid,2,6,Yes,Damaged
D02522,PAY02522,O02522,Standard,Returned,6,Cash On Delivery,Refunded,5,10,No,Damaged
D02523,PAY02523,O02523,Express,In Transit,8,Mada,Pending,2,7,No,Late Delivery
D02524,PAY02524,O02524,Standard,Returned,1,Apple Pay,Paid,3,8,No,N/A
D02525,PAY02525,O02525,Standard,Returned,7,Debit Card,Pending,5,10,No,N/A
D02526,PAY02526,O02526,Same Day,Returned,7,Mada,Refunded,4,8,Yes,Damaged
D02527,PAY02527,O02527,Same Day,In Transit,7,Cash On Delivery,Paid,1,5,No,N/A
D02528,PAY02528,O02528,Standard,Returned,3,Credit Card,Pending,3,3,No,Wrong Item
D02529,PAY02529,O02529,Same Day,Delivered,10,Cash On Delivery,Pending,4,7,No,N/A
D02530,PAY02530,O02530,Express,Returned,6,Debit Card,Pending,3,1,Yes,Wrong Item
D02531,PAY02531,O02531,Express,In Transit,10,Debit Card,Refunded,3,5,Yes,Late Delivery
D02532,PAY02532,O02532,Standard,Delivered,10,Cash On Delivery,Paid,5,8,Yes,Late Delivery
D02533,PAY02533,O02533,Standard,In Transit,2,Cash On Delivery,Pending,1,7,Yes,Late Delivery
D02534,PAY02534,O02534,Standard,In Transit,8,Debit Card,Refunded,4,3,Yes,N/A
D02535,PAY02535,O02535,Same Day,Delivered,7,Debit Card,Pending,2,5,No,Wrong Item
D02536,PAY02536,O02536,Same Day,Returned,3,Mada,Paid,3,4,No,Wrong Item
D02537,PAY02537,O02537,Express,Delivered,4,Debit Card,Paid,5,5,No,Late Delivery
D02538,PAY02538,O02538,Same Day,Delivered,7,Mada,Pending,1,2,No,Late Delivery
D02539,PAY02539,O02539,Same Day,In Transit,3,Mada,Pending,2,10,No,Damaged
D02540,PAY02540,O02540,Standard,Returned,10,Mada,Refunded,3,8,Yes,Damaged
D02541,PAY02541,O02541,Same Day,In Transit,8,Credit Card,Refunded,2,4,Yes,Late Delivery
D02542,PAY02542,O02542,Standard,Delivered,5,Credit Card,Pending,4,7,No,Wrong Item
D02543,PAY02543,O02543,Express,Delivered,10,Mada,Refunded,1,6,No,Wrong Item
D02544,PAY02544,O02544,Standard,Returned,1,Mada,Paid,5,8,Yes,Damaged
D02545,PAY02545,O02545,Express,Returned,7,Cash On Delivery,Refunded,5,3,No,Damaged
D02546,PAY02546,O02546,Same Day,In Transit,1,Debit Card,Paid,3,7,Yes,Wrong Item
D02547,PAY02547,O02547,Same Day,Returned,6,STC Pay,Refunded,2,4,No,Late Delivery
D02548,PAY02548,O02548,Express,Returned,10,Debit Card,Paid,4,2,Yes,N/A
D02549,PAY02549,O02549,Standard,Returned,8,Cash On Delivery,Refunded,2,4,Yes,Damaged
D02550,PAY02550,O02550,Standard,Returned,1,STC Pay,Pending,5,2,Yes,Wrong Item
D02551,PAY02551,O02551,Standard,Delivered,8,Cash On Delivery,Pending,3,2,Yes,Wrong Item
D02552,PAY02552,O02552,Same Day,In Transit,2,Mada,Paid,5,7,Yes,Late Delivery
D02553,PAY02553,O02553,Standard,Returned,10,Apple Pay,Refunded,1,3,No,Late Delivery
D02554,PAY02554,O02554,Same Day,In Transit,4,Credit Card,Pending,3,7,Yes,Damaged
D02555,PAY02555,O02555,Standard,In Transit,2,Apple Pay,Refunded,3,3,No,Late Delivery
D02556,PAY02556,O02556,Standard,Delivered,2,Debit Card,Pending,3,3,Yes,Damaged
D02557,PAY02557,O02557,Express,In Transit,2,Mada,Paid,3,8,No,Late Delivery
D02558,PAY02558,O02558,Express,Delivered,5,Debit Card,Pending,5,7,No,Damaged
D02559,PAY02559,O02559,Standard,Delivered,5,Mada,Pending,2,5,Yes,Damaged
D02560,PAY02560,O02560,Same Day,In Transit,1,STC Pay,Refunded,5,8,Yes,Damaged
D02561,PAY02561,O02561,Standard,In Transit,9,Mada,Pending,1,2,Yes,Late Delivery
D02562,PAY02562,O02562,Standard,In Transit,2,Credit Card,Refunded,4,10,No,Wrong Item
D02563,PAY02563,O02563,Express,In Transit,4,Apple Pay,Pending,1,1,No,Late Delivery
D02564,PAY02564,O02564,Express,Delivered,8,Cash On Delivery,Pending,5,10,No,Damaged
D02565,PAY02565,O02565,Express,In Transit,4,STC Pay,Paid,1,5,No,N/A
D02566,PAY02566,O02566,Express,In Transit,7,Apple Pay,Pending,3,7,Yes,Wrong Item
D02567,PAY02567,O02567,Express,Delivered,9,Cash On Delivery,Pending,2,1,No,Late Delivery
D02568,PAY02568,O02568,Express,Delivered,1,Cash On Delivery,Pending,4,4,No,Damaged
D02569,PAY02569,O02569,Same Day,Delivered,1,Debit Card,Paid,4,7,No,N/A
D02570,PAY02570,O02570,Same Day,Returned,1,Apple Pay,Paid,3,8,Yes,Damaged
D02571,PAY02571,O02571,Standard,In Transit,1,Credit Card,Pending,2,8,Yes,N/A
D02572,PAY02572,O02572,Standard,Returned,4,Debit Card,Paid,3,6,Yes,N/A
D02573,PAY02573,O02573,Express,In Transit,10,Debit Card,Pending,1,10,No,Damaged
D02574,PAY02574,O02574,Standard,Delivered,6,Cash On Delivery,Refunded,3,9,Yes,Wrong Item
D02575,PAY02575,O02575,Same Day,In Transit,4,Credit Card,Refunded,2,3,Yes,Wrong Item
D02576,PAY02576,O02576,Express,Delivered,3,Debit Card,Refunded,5,10,No,Late Delivery
D02577,PAY02577,O02577,Standard,Delivered,7,Credit Card,Pending,1,9,Yes,Wrong Item
D02578,PAY02578,O02578,Same Day,Delivered,2,Apple Pay,Paid,1,9,Yes,Late Delivery
D02579,PAY02579,O02579,Standard,Delivered,1,Cash On Delivery,Refunded,5,10,Yes,Wrong Item
D02580,PAY02580,O02580,Standard,Delivered,10,Cash On Delivery,Refunded,1,1,No,N/A
D02581,PAY02581,O02581,Same Day,Returned,1,Credit Card,Refunded,3,9,Yes,Wrong Item
D02582,PAY02582,O02582,Standard,Returned,10,Debit Card,Pending,4,7,No,N/A
D02583,PAY02583,O02583,Same Day,Delivered,4,Mada,Refunded,3,1,Yes,Late Delivery
D02584,PAY02584,O02584,Standard,Delivered,7,Credit Card,Pending,3,5,Yes,Wrong Item
D02585,PAY02585,O02585,Standard,Delivered,10,Apple Pay,Pending,1,1,No,N/A
D02586,PAY02586,O02586,Standard,Returned,2,Mada,Pending,1,9,Yes,Damaged
D02587,PAY02587,O02587,Standard,Returned,2,Debit Card,Pending,1,8,Yes,Late Delivery
D02588,PAY02588,O02588,Same Day,In Transit,7,Debit Card,Pending,2,2,Yes,Damaged
D02589,PAY02589,O02589,Standard,Returned,10,Cash On Delivery,Refunded,4,9,Yes,Wrong Item
D02590,PAY02590,O02590,Standard,In Transit,3,Debit Card,Paid,3,10,No,Late Delivery
D02591,PAY02591,O02591,Standard,Delivered,5,Cash On Delivery,Paid,3,4,No,N/A
D02592,PAY02592,O02592,Same Day,Returned,1,Mada,Pending,3,2,No,N/A
D02593,PAY02593,O02593,Same Day,In Transit,2,Apple Pay,Refunded,5,9,Yes,N/A
D02594,PAY02594,O02594,Standard,Delivered,5,Mada,Pending,3,1,Yes,Wrong Item
D02595,PAY02595,O02595,Same Day,In Transit,9,Debit Card,Pending,5,7,Yes,Damaged
D02596,PAY02596,O02596,Express,In Transit,7,Credit Card,Paid,5,1,No,Wrong Item
D02597,PAY02597,O02597,Standard,Returned,4,STC Pay,Paid,1,9,No,Late Delivery
D02598,PAY02598,O02598,Express,Delivered,3,Credit Card,Refunded,1,5,Yes,N/A
D02599,PAY02599,O02599,Same Day,Delivered,2,Mada,Refunded,1,1,No,Wrong Item
D02600,PAY02600,O02600,Same Day,Delivered,3,Apple Pay,Refunded,4,9,Yes,Damaged
D02601,PAY02601,O02601,Standard,In Transit,4,STC Pay,Paid,1,6,No,Late Delivery
D02602,PAY02602,O02602,Standard,Returned,9,Cash On Delivery,Pending,4,6,Yes,Wrong Item
D02603,PAY02603,O02603,Standard,Delivered,1,STC Pay,Paid,4,3,No,Late Delivery
D02604,PAY02604,O02604,Standard,In Transit,2,STC Pay,Pending,1,6,No,N/A
D02605,PAY02605,O02605,Standard,Delivered,1,Debit Card,Paid,5,2,No,N/A
D02606,PAY02606,O02606,Express,Delivered,1,Debit Card,Refunded,3,6,No,Wrong Item
D02607,PAY02607,O02607,Express,In Transit,2,Apple Pay,Paid,2,1,Yes,N/A
D02608,PAY02608,O02608,Same Day,Delivered,3,Cash On Delivery,Refunded,5,5,No,Damaged
D02609,PAY02609,O02609,Standard,In Transit,8,STC Pay,Pending,5,6,No,Damaged
D02610,PAY02610,O02610,Same Day,In Transit,10,Apple Pay,Paid,3,1,Yes,Late Delivery
D02611,PAY02611,O02611,Standard,Delivered,8,Cash On Delivery,Paid,1,1,No,Damaged
D02612,PAY02612,O02612,Standard,In Transit,6,STC Pay,Paid,4,9,No,Wrong Item
D02613,PAY02613,O02613,Same Day,In Transit,3,Debit Card,Pending,5,3,Yes,N/A
D02614,PAY02614,O02614,Same Day,Delivered,3,Debit Card,Paid,5,3,No,Late Delivery
D02615,PAY02615,O02615,Same Day,In Transit,1,Debit Card,Refunded,4,10,No,N/A
D02616,PAY02616,O02616,Standard,Returned,7,Apple Pay,Pending,2,7,Yes,N/A
D02617,PAY02617,O02617,Same Day,In Transit,7,Apple Pay,Refunded,4,3,Yes,Wrong Item
D02618,PAY02618,O02618,Same Day,Delivered,1,STC Pay,Pending,4,10,Yes,Damaged
D02619,PAY02619,O02619,Same Day,Delivered,4,Debit Card,Pending,2,10,No,Damaged
D02620,PAY02620,O02620,Same Day,Returned,2,Debit Card,Pending,4,4,No,Late Delivery
D02621,PAY02621,O02621,Standard,In Transit,10,Apple Pay,Refunded,2,5,Yes,Late Delivery
D02622,PAY02622,O02622,Standard,In Transit,9,Apple Pay,Refunded,4,9,No,N/A
D02623,PAY02623,O02623,Express,In Transit,10,Apple Pay,Paid,4,2,No,Damaged
D02624,PAY02624,O02624,Standard,Delivered,2,Debit Card,Paid,1,10,Yes,Wrong Item
D02625,PAY02625,O02625,Standard,In Transit,10,STC Pay,Paid,3,3,No,N/A
D02626,PAY02626,O02626,Express,In Transit,4,Debit Card,Pending,5,1,Yes,Wrong Item
D02627,PAY02627,O02627,Express,Delivered,6,STC Pay,Paid,4,1,Yes,Wrong Item
D02628,PAY02628,O02628,Express,Returned,4,Cash On Delivery,Pending,3,5,No,Wrong Item
D02629,PAY02629,O02629,Express,In Transit,5,Mada,Pending,4,4,Yes,Damaged
D02630,PAY02630,O02630,Same Day,Delivered,8,Credit Card,Pending,2,7,Yes,N/A
D02631,PAY02631,O02631,Express,Returned,5,Debit Card,Refunded,2,8,No,Damaged
D02632,PAY02632,O02632,Same Day,Delivered,9,Cash On Delivery,Pending,3,6,Yes,Damaged
D02633,PAY02633,O02633,Express,In Transit,5,Debit Card,Refunded,5,8,No,N/A
D02634,PAY02634,O02634,Standard,Delivered,3,Credit Card,Paid,3,2,No,Late Delivery
D02635,PAY02635,O02635,Same Day,In Transit,8,Credit Card,Paid,2,4,No,Damaged
D02636,PAY02636,O02636,Standard,Returned,2,Cash On Delivery,Pending,2,3,Yes,Late Delivery
D02637,PAY02637,O02637,Standard,Returned,8,Cash On Delivery,Pending,5,10,No,Late Delivery
D02638,PAY02638,O02638,Same Day,Delivered,5,Apple Pay,Pending,1,8,Yes,Late Delivery
D02639,PAY02639,O02639,Same Day,Delivered,10,Debit Card,Pending,2,9,No,Damaged
D02640,PAY02640,O02640,Same Day,Delivered,7,Cash On Delivery,Pending,4,1,No,N/A
D02641,PAY02641,O02641,Standard,Delivered,4,Debit Card,Paid,3,5,No,Late Delivery
D02642,PAY02642,O02642,Express,In Transit,6,STC Pay,Refunded,4,3,Yes,N/A
D02643,PAY02643,O02643,Same Day,In Transit,1,Mada,Pending,3,3,Yes,Wrong Item
D02644,PAY02644,O02644,Same Day,Delivered,2,Credit Card,Pending,1,1,Yes,N/A
