Order_ID,Order_Date,Customer_ID,Product_ID,Employee_ID,Branch_ID,Payment_ID,Delivery_ID,Quantity,Unit_Price,Discount,Sales_Amount,Cost,Profit,Sales_Target,Order_Status
O02302,11/19/2020 0:00,C0947,P050,E135,B14,PAY02302,D02302,1,564.97,0.04,542.37,485.42,56.95,629,Pending
O02303,9/9/2020 0:00,C0441,P073,E099,B02,PAY02303,D02303,5,841.07,0.04,4037.14,2473.68,1563.46,749,Cancelled
O02304,3/4/2025 0:00,C1009,P207,E029,B02,PAY02304,D02304,3,134.29,0.03,390.78,348.17,42.61,2585,Cancelled
O02305,4/27/2022 0:00,C1143,P234,E024,B10,PAY02305,D02305,1,137.79,0.13,119.88,83.63,36.25,2640,Pending
O02306,4/24/2025 0:00,C0300,P290,E069,B13,PAY02306,D02306,1,1279.72,0.17,1062.17,775.02,287.15,3100,Delivered
O02307,6/11/2022 0:00,C0913,P298,E075,B01,PAY02307,D02307,3,1138.5,0.11,3039.8,2416.98,622.82,2394,Cancelled
O02308,4/23/2022 0:00,C0937,P010,E049,B07,PAY02308,D02308,4,407.3,0.17,1352.24,1130.01,222.23,4176,Delivered
O02309,7/30/2022 0:00,C0708,P267,E132,B08,PAY02309,D02309,1,1226.34,0.04,1177.29,754.52,422.77,3276,Cancelled
O02310,3/24/2023 0:00,C1150,P202,E048,B12,PAY02310,D02310,2,1083.47,0.02,2123.6,1603.64,519.96,3343,Pending
O02311,9/26/2022 0:00,C0894,P041,E028,B15,PAY02311,D02311,1,560.14,0.09,509.73,341.78,167.95,3382,Pending
O02312,8/9/2020 0:00,C0273,P026,E041,B03,PAY02312,D02312,1,1331.94,0.09,1212.07,917.01,295.06,4616,Cancelled
O02313,11/17/2020 0:00,C0164,P260,E046,B01,PAY02313,D02313,4,901.78,0.18,2957.84,2183.17,774.67,1956,Pending
O02314,6/5/2023 0:00,C0020,P271,E132,B13,PAY02314,D02314,3,1232.01,0.13,3215.55,2351.36,864.19,3004,Pending
O02315,2/13/2023 0:00,C0133,P230,E001,B02,PAY02315,D02315,1,220.59,0,220.59,191.1,29.49,752,Delivered
O02316,3/5/2021 0:00,C0020,P268,E006,B11,PAY02316,D02316,5,41.66,0.05,197.88,177.93,19.95,1200,Pending
O02317,2/7/2025 0:00,C0363,P088,E133,B03,PAY02317,D02317,5,1014.47,0.05,4818.73,3680.56,1138.17,1779,Delivered
O02318,4/16/2024 0:00,C1026,P047,E042,B07,PAY02318,D02318,4,624.07,0.16,2096.88,1779.54,317.34,3975,Pending
O02319,11/4/2020 0:00,C0564,P038,E106,B09,PAY02319,D02319,2,1362.45,0.1,2452.41,2174.05,278.36,4099,Pending
O02320,6/20/2025 0:00,C0350,P131,E007,B10,PAY02320,D02320,2,453.44,0.04,870.6,554.4,316.2,1000,Pending
O02321,7/9/2024 0:00,C0174,P103,E136,B04,PAY02321,D02321,5,521.6,0.05,2477.6,1872.1,605.5,672,Cancelled
O02322,12/26/2022 0:00,C0597,P179,E034,B08,PAY02322,D02322,2,217.26,0.07,404.1,305.33,98.77,4344,Cancelled
O02323,12/11/2021 0:00,C1147,P108,E146,B09,PAY02323,D02323,3,1215.86,0.1,3282.82,2804.46,478.36,3262,Cancelled
O02324,1/8/2020 0:00,C0851,P011,E083,B13,PAY02324,D02324,1,754.02,0.16,633.38,402.14,231.24,789,Cancelled
O02325,1/23/2025 0:00,C0744,P148,E038,B13,PAY02325,D02325,5,601.49,0.11,2676.63,2296.64,379.99,3093,Cancelled
O02326,11/9/2025 0:00,C0925,P216,E053,B01,PAY02326,D02326,1,413.18,0.17,342.94,245.22,97.72,2951,Pending
O02327,11/12/2020 0:00,C0836,P284,E017,B08,PAY02327,D02327,4,556.33,0.09,2025.04,1701.98,323.06,2096,Delivered
O02328,4/29/2024 0:00,C1110,P212,E018,B06,PAY02328,D02328,4,545.53,0.17,1811.16,1519.49,291.67,4888,Pending
O02329,10/11/2023 0:00,C0284,P192,E099,B02,PAY02329,D02329,1,512.38,0.19,415.03,254.08,160.95,1485,Pending
O02330,9/10/2021 0:00,C1112,P179,E020,B01,PAY02330,D02330,4,527.34,0.02,2067.17,1570.68,496.49,4798,Pending
O02331,3/10/2020 0:00,C0229,P232,E057,B02,PAY02331,D02331,4,562.97,0.12,1981.65,1226.19,755.46,4033,Cancelled
O02332,3/12/2023 0:00,C0945,P152,E128,B14,PAY02332,D02332,4,104.78,0.18,343.68,282.58,61.1,1466,Pending
O02333,3/9/2024 0:00,C0934,P008,E106,B05,PAY02333,D02333,2,102.75,0.17,170.56,133.12,37.44,1518,Pending
O02334,1/28/2024 0:00,C1011,P195,E006,B12,PAY02334,D02334,2,332,0.13,577.68,378.25,199.43,4283,Cancelled
O02335,9/12/2024 0:00,C0792,P200,E118,B11,PAY02335,D02335,4,436.66,0.02,1711.71,1366.26,345.45,810,Delivered
O02336,9/10/2021 0:00,C1123,P114,E078,B10,PAY02336,D02336,4,1168.63,0.01,4627.77,3237,1390.77,1938,Delivered
O02337,4/21/2023 0:00,C0210,P024,E031,B13,PAY02337,D02337,3,1411.85,0.03,4108.48,2572.81,1535.67,4468,Delivered
O02338,10/16/2021 0:00,C0965,P099,E068,B14,PAY02338,D02338,4,382.7,0.17,1270.56,881,389.56,1406,Pending
O02339,8/5/2021 0:00,C0067,P172,E121,B04,PAY02339,D02339,5,1020.85,0.15,4338.61,3626.52,712.09,2086,Cancelled
O02340,4/14/2020 0:00,C0349,P264,E051,B14,PAY02340,D02340,2,271.87,0.18,445.87,348.67,97.2,3040,Cancelled
O02341,1/16/2025 0:00,C0204,P113,E132,B03,PAY02341,D02341,3,362.14,0.1,977.78,628.34,349.44,2546,Cancelled
O02342,10/26/2022 0:00,C0326,P141,E058,B11,PAY02342,D02342,4,897.36,0.04,3445.86,2684.38,761.48,878,Delivered
O02343,8/18/2023 0:00,C0198,P091,E137,B14,PAY02343,D02343,4,1346.28,0.18,4415.8,2808.92,1606.88,3619,Delivered
O02344,3/2/2022 0:00,C1163,P240,E117,B08,PAY02344,D02344,4,1425.71,0,5702.84,3699.93,2002.91,4086,Delivered
O02345,7/17/2025 0:00,C0642,P031,E109,B03,PAY02345,D02345,3,1354.79,0.15,3454.71,2773.93,680.78,816,Delivered
O02346,5/7/2025 0:00,C0337,P047,E033,B08,PAY02346,D02346,2,563.59,0.16,946.83,708.14,238.69,1416,Delivered
O02347,7/25/2021 0:00,C1016,P014,E149,B08,PAY02347,D02347,3,1479.11,0.14,3816.1,2392.81,1423.29,978,Cancelled
O02348,9/19/2025 0:00,C0134,P259,E041,B05,PAY02348,D02348,2,932.74,0.19,1511.04,1262.22,248.82,546,Pending
O02349,4/22/2020 0:00,C0720,P011,E137,B02,PAY02349,D02349,4,890.09,0.12,3133.12,2818.6,314.52,548,Delivered
O02350,11/8/2022 0:00,C0039,P219,E093,B08,PAY02350,D02350,5,804.68,0.12,3540.59,2322.56,1218.03,669,Cancelled
O02351,1/22/2020 0:00,C1037,P009,E102,B15,PAY02351,D02351,5,1139.72,0.1,5128.74,4554.71,574.03,1858,Pending
O02352,12/14/2021 0:00,C0706,P226,E066,B01,PAY02352,D02352,4,233.66,0.16,785.1,617.87,167.23,1600,Delivered
O02353,7/19/2024 0:00,C1104,P289,E046,B12,PAY02353,D02353,1,561.19,0.19,454.56,341.02,113.54,1916,Delivered
O02354,10/30/2020 0:00,C0702,P232,E100,B10,PAY02354,D02354,2,1293.09,0.1,2327.56,1657.88,669.68,4862,Delivered
O02355,5/6/2020 0:00,C0095,P143,E092,B12,PAY02355,D02355,3,1374.68,0.18,3381.71,2199.43,1182.28,510,Pending
O02356,4/10/2020 0:00,C1081,P041,E021,B10,PAY02356,D02356,1,75.69,0.16,63.58,56.26,7.32,4520,Delivered
O02357,3/20/2021 0:00,C0972,P088,E065,B05,PAY02357,D02357,3,215.67,0.19,524.08,445.01,79.07,3088,Pending
O02358,10/7/2024 0:00,C0611,P094,E129,B14,PAY02358,D02358,1,1331.25,0.14,1144.88,961.5,183.38,912,Delivered
O02359,10/3/2024 0:00,C0892,P238,E056,B07,PAY02359,D02359,4,1256.89,0.18,4122.6,3505.96,616.64,3593,Delivered
O02360,1/18/2021 0:00,C0860,P239,E036,B01,PAY02360,D02360,4,709.6,0.12,2497.79,2006.66,491.13,2158,Cancelled
O02361,9/3/2022 0:00,C1155,P106,E111,B13,PAY02361,D02361,5,652.11,0.01,3227.94,2319.4,908.54,4804,Pending
O02362,8/10/2021 0:00,C1090,P260,E082,B12,PAY02362,D02362,4,978.25,0.04,3756.48,2490.52,1265.96,3185,Pending
O02363,4/10/2024 0:00,C0062,P128,E112,B15,PAY02363,D02363,4,1338.65,0.14,4604.96,3727.66,877.3,2262,Cancelled
O02364,10/22/2025 0:00,C0652,P012,E063,B11,PAY02364,D02364,3,629.55,0.09,1718.67,1058.6,660.07,905,Delivered
O02365,10/16/2020 0:00,C0757,P064,E096,B08,PAY02365,D02365,5,786.17,0.04,3773.62,2363.34,1410.28,1247,Cancelled
O02366,3/5/2020 0:00,C0883,P109,E046,B11,PAY02366,D02366,5,1471.36,0.07,6841.82,4653.96,2187.86,2877,Pending
O02367,2/18/2025 0:00,C0195,P220,E077,B02,PAY02367,D02367,3,784,0.01,2328.48,1580.86,747.62,2630,Cancelled
O02368,5/11/2021 0:00,C0530,P024,E045,B05,PAY02368,D02368,2,621,0.03,1204.74,1062.97,141.77,1975,Pending
O02369,8/31/2024 0:00,C0128,P170,E129,B15,PAY02369,D02369,4,174.34,0.19,564.86,470.92,93.94,4379,Cancelled
O02370,3/15/2025 0:00,C0557,P217,E065,B15,PAY02370,D02370,3,1337.67,0.07,3732.1,3052.93,679.17,2725,Pending
O02371,9/21/2021 0:00,C0636,P069,E135,B14,PAY02371,D02371,2,433.43,0.07,806.18,500.17,306.01,1850,Pending
O02372,9/5/2021 0:00,C1191,P190,E055,B12,PAY02372,D02372,2,1044.67,0.08,1922.19,1385.7,536.49,2156,Delivered
O02373,7/14/2022 0:00,C0454,P259,E049,B11,PAY02373,D02373,4,1093.47,0.08,4023.97,2948.35,1075.62,4931,Pending
O02374,11/8/2020 0:00,C0042,P288,E086,B04,PAY02374,D02374,4,740,0.08,2723.2,1962.48,760.72,1436,Cancelled
O02375,8/2/2023 0:00,C0828,P277,E019,B12,PAY02375,D02375,5,1317.81,0.09,5996.04,4590.94,1405.1,4633,Cancelled
O02376,7/23/2020 0:00,C0227,P115,E089,B06,PAY02376,D02376,3,1149.42,0.07,3206.88,1969.73,1237.15,2858,Cancelled
O02377,1/14/2025 0:00,C0175,P010,E118,B07,PAY02377,D02377,1,508.55,0.08,467.87,335.96,131.91,2115,Delivered
O02378,4/15/2022 0:00,C1120,P115,E121,B10,PAY02378,D02378,4,252.76,0.06,950.38,625.94,324.44,2834,Delivered
O02379,3/24/2021 0:00,C0951,P009,E135,B15,PAY02379,D02379,4,465.18,0.12,1637.43,1011.59,625.84,504,Cancelled
O02380,5/11/2025 0:00,C0590,P025,E046,B14,PAY02380,D02380,4,278.11,0.16,934.45,780.28,154.17,2041,Cancelled
O02381,4/18/2021 0:00,C0646,P121,E075,B11,PAY02381,D02381,4,48.88,0.1,175.97,146.34,29.63,4991,Delivered
O02382,4/1/2022 0:00,C1069,P157,E055,B13,PAY02382,D02382,2,879.74,0.1,1583.53,1159.57,423.96,1261,Delivered
O02383,5/9/2023 0:00,C0969,P003,E007,B10,PAY02383,D02383,4,1298.14,0.17,4309.82,3232.31,1077.51,2950,Delivered
O02384,12/22/2021 0:00,C1042,P226,E047,B03,PAY02384,D02384,1,1172.19,0.08,1078.41,876.31,202.1,2910,Delivered
O02385,4/4/2020 0:00,C0465,P135,E032,B13,PAY02385,D02385,4,543.65,0,2174.6,1637.37,537.23,830,Pending
O02386,11/24/2022 0:00,C0532,P129,E051,B07,PAY02386,D02386,2,1160.46,0.13,2019.2,1306.18,713.02,3277,Delivered
O02387,6/4/2025 0:00,C1071,P005,E145,B08,PAY02387,D02387,5,647.45,0.09,2945.9,2237.08,708.82,1992,Pending
O02388,10/12/2023 0:00,C0699,P017,E013,B07,PAY02388,D02388,3,82.53,0.09,225.31,178.6,46.71,4071,Pending
O02389,5/8/2022 0:00,C0987,P152,E140,B05,PAY02389,D02389,2,469.87,0.12,826.97,577.69,249.28,3743,Cancelled
O02390,5/22/2020 0:00,C0515,P179,E068,B02,PAY02390,D02390,2,371.37,0.14,638.76,511.43,127.33,2743,Delivered
O02391,3/9/2025 0:00,C0339,P260,E004,B13,PAY02391,D02391,3,939.17,0.15,2394.88,1884.66,510.22,2271,Cancelled
O02392,4/13/2020 0:00,C0226,P234,E086,B05,PAY02392,D02392,4,1491.53,0.18,4892.22,3010.3,1881.92,3011,Delivered
O02393,6/14/2022 0:00,C0629,P029,E132,B07,PAY02393,D02393,4,323.43,0.04,1241.97,1035.11,206.86,1893,Pending
O02394,7/20/2025 0:00,C0923,P229,E131,B05,PAY02394,D02394,4,843.18,0.15,2866.81,2457.54,409.27,2914,Delivered
O02395,6/29/2024 0:00,C0720,P156,E086,B05,PAY02395,D02395,1,650.87,0.05,618.33,543.55,74.78,2664,Cancelled
O02396,6/12/2025 0:00,C0212,P284,E148,B01,PAY02396,D02396,3,29.1,0,87.3,70.49,16.81,2397,Cancelled
O02397,10/15/2022 0:00,C1085,P283,E093,B09,PAY02397,D02397,3,1332.97,0.17,3319.1,2692.82,626.28,609,Pending
O02398,10/25/2022 0:00,C1063,P142,E088,B05,PAY02398,D02398,2,1320.12,0.16,2217.8,1844.68,373.12,4666,Delivered
O02399,9/5/2020 0:00,C0097,P105,E110,B02,PAY02399,D02399,3,31.72,0.18,78.03,54.73,23.3,2529,Pending
O02400,11/5/2021 0:00,C0956,P065,E084,B01,PAY02400,D02400,3,675.75,0.13,1763.71,1305.19,458.52,524,Pending
O02401,4/5/2024 0:00,C0633,P272,E032,B04,PAY02401,D02401,4,294.44,0.14,1012.87,840.77,172.1,2755,Pending
O02402,11/4/2025 0:00,C1077,P145,E031,B04,PAY02402,D02402,4,1187.06,0.04,4558.31,2862.27,1696.04,1210,Cancelled
O02403,12/8/2022 0:00,C0772,P065,E068,B07,PAY02403,D02403,2,490.88,0.18,805.04,717.48,87.56,3707,Cancelled
O02404,3/13/2020 0:00,C0642,P248,E088,B06,PAY02404,D02404,1,224.24,0.12,197.33,137.31,60.02,3089,Cancelled
O02405,3/9/2025 0:00,C0209,P041,E081,B03,PAY02405,D02405,5,1191.14,0.06,5598.36,3823.49,1774.87,2937,Delivered
O02406,2/25/2021 0:00,C1025,P074,E083,B15,PAY02406,D02406,3,122.41,0.15,312.15,203.57,108.58,1977,Delivered
O02407,3/21/2023 0:00,C0285,P233,E143,B13,PAY02407,D02407,3,346.46,0.1,935.44,609.51,325.93,868,Pending
O02408,4/13/2021 0:00,C0483,P271,E107,B15,PAY02408,D02408,5,825.71,0.2,3302.84,2028.65,1274.19,3532,Delivered
O02409,5/1/2020 0:00,C0639,P217,E105,B09,PAY02409,D02409,3,739.3,0.06,2084.83,1847.09,237.74,667,Delivered
O02410,12/14/2025 0:00,C0182,P048,E068,B12,PAY02410,D02410,3,483.69,0.1,1305.96,1088.28,217.68,1480,Delivered
O02411,11/1/2024 0:00,C0120,P112,E089,B11,PAY02411,D02411,5,1002.58,0.16,4210.84,2758.73,1452.11,849,Cancelled
O02412,8/6/2021 0:00,C0317,P175,E118,B13,PAY02412,D02412,5,697.73,0.04,3349.1,2969.85,379.25,2238,Cancelled
O02413,4/4/2020 0:00,C0338,P270,E097,B15,PAY02413,D02413,4,809.73,0.19,2623.53,2301.25,322.28,1509,Delivered
O02414,11/18/2023 0:00,C1063,P252,E009,B02,PAY02414,D02414,4,713.27,0.04,2738.96,2250.34,488.62,3686,Cancelled
O02415,4/14/2023 0:00,C0786,P248,E033,B06,PAY02415,D02415,1,1304.64,0.04,1252.45,874.58,377.87,4105,Cancelled
O02416,1/26/2020 0:00,C0933,P061,E043,B14,PAY02416,D02416,2,1214.39,0.14,2088.75,1460.65,628.1,4147,Pending
O02417,11/12/2022 0:00,C0052,P064,E091,B08,PAY02417,D02417,5,564.35,0.17,2342.05,1500.45,841.6,3458,Delivered
O02418,2/27/2022 0:00,C0474,P171,E021,B10,PAY02418,D02418,5,714.17,0.13,3106.64,2107.59,999.05,1105,Cancelled
O02419,4/18/2023 0:00,C0582,P128,E007,B12,PAY02419,D02419,2,308.17,0.04,591.69,364.19,227.5,3418,Pending
O02420,9/6/2023 0:00,C0573,P106,E106,B01,PAY02420,D02420,3,369.31,0.2,886.34,562.17,324.17,2203,Cancelled
O02421,3/1/2022 0:00,C0049,P270,E041,B01,PAY02421,D02421,5,1197.43,0.12,5268.69,3514.31,1754.38,1807,Cancelled
O02422,7/22/2021 0:00,C0895,P095,E109,B09,PAY02422,D02422,5,768.05,0.1,3456.22,2919.64,536.58,4343,Delivered
O02423,5/8/2022 0:00,C0439,P202,E070,B15,PAY02423,D02423,5,1306.97,0.07,6077.41,4690.18,1387.23,763,Pending
O02424,9/12/2024 0:00,C0904,P174,E120,B07,PAY02424,D02424,4,784.75,0.15,2668.15,1759.59,908.56,4365,Delivered
O02425,12/31/2022 0:00,C0172,P293,E054,B06,PAY02425,D02425,5,375.39,0.17,1557.87,981.84,576.03,2160,Cancelled
O02426,6/2/2023 0:00,C0285,P038,E098,B03,PAY02426,D02426,4,1394.12,0.09,5074.6,3553.57,1521.03,1360,Delivered
O02427,9/22/2024 0:00,C0382,P133,E065,B10,PAY02427,D02427,4,793.59,0.08,2920.41,1834.59,1085.82,1328,Cancelled
O02428,6/28/2023 0:00,C0825,P212,E064,B01,PAY02428,D02428,5,50.58,0.01,250.37,217.54,32.83,1569,Delivered
O02429,1/26/2025 0:00,C0849,P216,E025,B12,PAY02429,D02429,1,160.2,0.07,148.99,101.24,47.75,2902,Cancelled
O02430,8/12/2022 0:00,C0330,P112,E043,B11,PAY02430,D02430,2,163.35,0.17,271.16,181.15,90.01,1397,Delivered
O02431,2/12/2022 0:00,C0430,P256,E142,B02,PAY02431,D02431,1,227.8,0,227.8,154.71,73.09,2383,Delivered
O02432,2/17/2024 0:00,C0039,P104,E056,B13,PAY02432,D02432,4,339.89,0.09,1237.2,1015.53,221.67,1991,Cancelled
O02433,1/16/2024 0:00,C0508,P299,E080,B11,PAY02433,D02433,1,146.3,0.14,125.82,79.89,45.93,649,Cancelled
O02434,1/5/2024 0:00,C0030,P197,E004,B01,PAY02434,D02434,5,611.75,0.16,2569.35,2128.81,440.54,4046,Delivered
O02435,5/17/2022 0:00,C0884,P213,E048,B15,PAY02435,D02435,3,819.02,0.2,1965.65,1742.51,223.14,2373,Pending
O02436,1/1/2021 0:00,C0213,P135,E144,B09,PAY02436,D02436,1,1473.78,0.02,1444.3,927.91,516.39,1228,Pending
O02437,5/29/2025 0:00,C0682,P109,E137,B11,PAY02437,D02437,5,409.62,0.16,1720.4,1533.14,187.26,4266,Cancelled
O02438,7/9/2024 0:00,C0955,P004,E038,B05,PAY02438,D02438,1,68.86,0.06,64.73,54.85,9.88,3887,Pending
O02439,12/9/2023 0:00,C0307,P124,E050,B03,PAY02439,D02439,1,203.6,0.02,199.53,140.22,59.31,1196,Cancelled
O02440,4/16/2023 0:00,C0228,P110,E092,B14,PAY02440,D02440,3,881.13,0.16,2220.45,1614.89,605.56,3016,Delivered
O02441,9/12/2024 0:00,C0667,P126,E029,B12,PAY02441,D02441,4,549.61,0.01,2176.46,1857.24,319.22,3540,Pending
O02442,1/20/2024 0:00,C0931,P227,E070,B09,PAY02442,D02442,5,1008.94,0.09,4590.68,3510.52,1080.16,1799,Delivered
O02443,4/7/2022 0:00,C1089,P110,E120,B12,PAY02443,D02443,3,778.74,0.06,2196.05,1482.31,713.74,3746,Delivered
O02444,8/10/2023 0:00,C0728,P107,E095,B06,PAY02444,D02444,1,1153.37,0.03,1118.77,873.58,245.19,4676,Cancelled
O02445,7/13/2020 0:00,C0863,P129,E106,B10,PAY02445,D02445,4,64.96,0.08,239.05,214.57,24.48,4445,Pending
O02446,11/20/2024 0:00,C0586,P165,E138,B10,PAY02446,D02446,5,236.43,0.06,1111.22,717.54,393.68,2768,Pending
O02447,7/25/2020 0:00,C0261,P105,E099,B07,PAY02447,D02447,3,700.03,0.04,2016.09,1366.97,649.12,1737,Pending
O02448,12/21/2023 0:00,C0913,P044,E023,B03,PAY02448,D02448,1,237.95,0.02,233.19,181.78,51.41,771,Pending
O02449,7/21/2024 0:00,C0767,P283,E067,B07,PAY02449,D02449,4,474.79,0.02,1861.18,1163.13,698.05,4080,Cancelled
O02450,6/27/2024 0:00,C0659,P166,E050,B12,PAY02450,D02450,3,649.14,0.14,1674.78,1030.72,644.06,2921,Delivered
O02451,3/2/2025 0:00,C0418,P105,E048,B04,PAY02451,D02451,2,903.42,0.04,1734.57,1455.6,278.97,4841,Delivered
O02452,8/27/2024 0:00,C0622,P158,E065,B04,PAY02452,D02452,4,544.07,0,2176.28,1490.71,685.57,4265,Pending
O02453,8/10/2023 0:00,C0089,P035,E064,B04,PAY02453,D02453,3,755.68,0.18,1858.97,1209.39,649.58,2848,Pending
O02454,4/25/2021 0:00,C0779,P174,E041,B11,PAY02454,D02454,1,1363.99,0.13,1186.67,754.43,432.24,2945,Cancelled
O02455,10/2/2024 0:00,C0486,P162,E087,B08,PAY02455,D02455,3,234.47,0.08,647.14,549.87,97.27,980,Delivered
O02456,8/19/2022 0:00,C0626,P239,E060,B09,PAY02456,D02456,1,228.26,0.09,207.72,144.74,62.98,2522,Cancelled
O02457,12/5/2022 0:00,C0319,P049,E047,B06,PAY02457,D02457,2,1257.7,0.03,2439.94,1493.36,946.58,3042,Pending
O02458,12/9/2022 0:00,C0530,P007,E087,B03,PAY02458,D02458,3,1457.7,0.2,3498.48,2367.82,1130.66,1733,Cancelled
O02459,12/4/2023 0:00,C0798,P082,E054,B09,PAY02459,D02459,2,296.08,0.1,532.94,459.44,73.5,4726,Delivered
O02460,2/6/2021 0:00,C0841,P125,E008,B03,PAY02460,D02460,2,1361.48,0.04,2614.04,1860.74,753.3,2597,Pending
O02461,4/27/2024 0:00,C0444,P154,E090,B11,PAY02461,D02461,1,311,0.15,264.35,210.93,53.42,4945,Pending
O02462,10/12/2020 0:00,C0369,P015,E010,B15,PAY02462,D02462,2,863.01,0.05,1639.72,1275.2,364.52,4590,Pending
O02463,9/27/2023 0:00,C1012,P142,E096,B14,PAY02463,D02463,1,697.02,0.08,641.26,476.25,165.01,855,Delivered
O02464,2/24/2023 0:00,C0943,P189,E095,B01,PAY02464,D02464,1,330.45,0.1,297.4,186.45,110.95,2077,Pending
O02465,12/14/2024 0:00,C0607,P036,E111,B15,PAY02465,D02465,2,867.35,0.08,1595.92,1054.67,541.25,4873,Pending
O02466,7/28/2025 0:00,C0365,P291,E095,B06,PAY02466,D02466,1,194.27,0.14,167.07,144.72,22.35,2789,Delivered
O02467,3/27/2020 0:00,C0703,P024,E025,B12,PAY02467,D02467,1,868.47,0.01,859.79,659.9,199.89,865,Cancelled
O02468,11/24/2025 0:00,C0520,P033,E008,B06,PAY02468,D02468,3,1155.72,0.06,3259.13,2466.82,792.31,4634,Delivered
O02469,7/6/2022 0:00,C0372,P291,E099,B05,PAY02469,D02469,1,1266.95,0.17,1051.57,651.68,399.89,2365,Delivered
O02470,5/19/2022 0:00,C0356,P085,E109,B08,PAY02470,D02470,1,1400,0.14,1204,825.31,378.69,4088,Delivered
O02471,7/26/2021 0:00,C0493,P044,E068,B07,PAY02471,D02471,4,997.59,0.15,3391.81,2816.8,575.01,566,Pending
O02472,5/7/2021 0:00,C1009,P225,E028,B01,PAY02472,D02472,1,581.11,0.19,470.7,412.08,58.62,3225,Cancelled
O02473,1/28/2021 0:00,C1077,P010,E082,B03,PAY02473,D02473,4,1332.46,0.04,5116.65,3745.95,1370.7,4151,Delivered
O02474,7/7/2024 0:00,C0945,P072,E098,B07,PAY02474,D02474,1,1466.59,0.07,1363.93,911.46,452.47,2320,Delivered
O02475,7/22/2021 0:00,C0610,P140,E043,B11,PAY02475,D02475,2,617.5,0.06,1160.9,781.29,379.61,3342,Cancelled
O02476,2/23/2022 0:00,C0676,P023,E069,B04,PAY02476,D02476,4,97.73,0.11,347.92,233.83,114.09,4346,Delivered
O02477,11/28/2020 0:00,C0738,P297,E058,B13,PAY02477,D02477,1,754.58,0.08,694.21,611.96,82.25,2619,Pending
O02478,8/13/2023 0:00,C0185,P213,E047,B11,PAY02478,D02478,4,1145.66,0.08,4216.03,2730.93,1485.1,3593,Cancelled
O02479,1/19/2025 0:00,C0762,P010,E034,B12,PAY02479,D02479,3,682.17,0.01,2026.04,1750.8,275.24,1372,Delivered
O02480,3/20/2020 0:00,C0212,P173,E091,B02,PAY02480,D02480,5,699.55,0.14,3008.07,2636.13,371.94,4836,Pending
O02481,12/9/2023 0:00,C0683,P271,E150,B13,PAY02481,D02481,1,157.18,0.18,128.89,114.27,14.62,1335,Delivered
O02482,3/5/2025 0:00,C0700,P241,E141,B09,PAY02482,D02482,4,42.91,0.03,166.49,134.57,31.92,2235,Pending
O02483,7/3/2020 0:00,C1081,P032,E086,B06,PAY02483,D02483,1,969.08,0.08,891.55,660.84,230.71,2997,Delivered
O02484,10/14/2023 0:00,C1036,P209,E085,B05,PAY02484,D02484,5,154.59,0.19,626.09,523.4,102.69,4458,Pending
O02485,5/21/2020 0:00,C0320,P023,E116,B14,PAY02485,D02485,4,622.6,0.01,2465.5,1972.93,492.57,1591,Cancelled
O02486,2/24/2021 0:00,C0536,P298,E095,B01,PAY02486,D02486,3,169.6,0.15,432.48,387.37,45.11,3011,Delivered
O02487,11/21/2023 0:00,C0754,P050,E026,B12,PAY02487,D02487,3,295.36,0.11,788.61,574.39,214.22,4040,Cancelled
O02488,5/12/2022 0:00,C0829,P280,E142,B02,PAY02488,D02488,5,632.85,0.11,2816.18,2129.18,687,3614,Pending
O02489,4/27/2022 0:00,C0939,P144,E050,B12,PAY02489,D02489,1,952.51,0.16,800.11,587.23,212.88,523,Delivered
O02490,4/13/2021 0:00,C0399,P279,E138,B10,PAY02490,D02490,2,532.44,0.07,990.34,628.62,361.72,3720,Delivered
O02491,6/14/2024 0:00,C0002,P060,E047,B10,PAY02491,D02491,1,1084,0.05,1029.8,743.19,286.61,1395,Cancelled
O02492,3/19/2021 0:00,C1007,P157,E065,B05,PAY02492,D02492,5,479.02,0.05,2275.34,1775.93,499.41,2255,Delivered
O02493,2/9/2024 0:00,C0220,P068,E080,B06,PAY02493,D02493,1,630.34,0.2,504.27,418.19,86.08,616,Delivered
O02494,11/8/2023 0:00,C0525,P087,E068,B13,PAY02494,D02494,3,558.87,0.17,1391.59,1116.15,275.44,4025,Delivered
O02495,7/30/2020 0:00,C0359,P214,E041,B02,PAY02495,D02495,5,1255.95,0.12,5526.18,4727.6,798.58,3843,Pending
O02496,9/10/2022 0:00,C1053,P132,E124,B04,PAY02496,D02496,4,748.94,0.14,2576.35,2248.13,328.22,532,Delivered
O02497,1/12/2020 0:00,C0863,P206,E013,B07,PAY02497,D02497,2,1271.5,0.09,2314.13,1810.97,503.16,1120,Pending
O02498,2/7/2020 0:00,C0083,P146,E016,B10,PAY02498,D02498,5,800.75,0.08,3683.45,3305.28,378.17,1993,Delivered
O02499,10/21/2024 0:00,C0156,P161,E124,B02,PAY02499,D02499,1,1324.42,0.09,1205.22,753.35,451.87,1411,Pending
O02500,8/3/2025 0:00,C0716,P104,E002,B14,PAY02500,D02500,5,821.9,0.08,3780.74,2965.85,814.89,2102,Pending
O02501,1/8/2024 0:00,C0394,P131,E057,B01,PAY02501,D02501,1,1299.06,0.08,1195.14,1058.57,136.57,3243,Delivered
